vendor_id,vendor_name,category,city,area,capacity,capacity_unit,base_price,class_type,specialization,religion_served,supported_events,rating,is_veg_only,is_halal,outdoor_available,generator_backup,parking_capacity,min_guests,max_guests,setup_time_hours,languages_spoken,payment_modes,experience_years,vendor_phone,surge_applicable,last_minute_slots,advance_payment_pct,free_cancel_before_days,partial_cancel_days,partial_cancel_fee_pct,last_minute_cancel_days,last_minute_cancel_fee_pct,min_advance_booking_days,recommended_advance_booking_days,cancellation_policy,category_details
V595,Vijayalakshmi Kalyana Vedika,Function Hall,Nalgonda,Huzurnagar,1000,guests,488000,premium,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.8,,,True,True,500.0,300.0,1000.0,3,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer"", ""Card""]",16,+91-9367485533,True,False,50,45,15,70,7,100,30,90,Advance: 50% of total. Free cancel >45d before. 70% charge 7–45d before. 100% charge within 7d.,"{""ac_available"": true, ""stage_included"": true, ""audio_system"": true, ""bridal_room"": true, ""catering_inhouse"": true, ""outside_catering_allowed"": false, ""valet_parking"": true, ""rooms_available"": 6, ""generator_backup"": true, ""parking_slots"": 500, ""veg_only_kitchen"": false, ""pooja_room"": false, ""alcohol_allowed"": false, ""caste_restrictions"": false, ""capacity_seated"": 1000, ""capacity_standing"": 1300, ""dance_floor"": true, ""projector_screen"": true}"
V596,Sri Sai Catering,Catering,Khammam,Bhadrachalam,800,plates_per_event,410,mid,birthdays,Hindu,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Kids Birthday Party"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Wedding""]",4.1,True,False,,,,50.0,800.0,2,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",3,+91-9804911952,True,False,20,10,5,45,2,75,5,21,Advance: 20% of total. Free cancel >10d before. 45% charge 2–10d before. 75% charge within 2d.,"{""live_counter_available"": true, ""staff_included"": true, ""crockery_included"": true, ""serving_staff_ratio"": ""1 per 15 guests""}"
V597,Sirisha Bridal Makeup,Makeup Artist,Hyderabad,Ameerpet,5,persons_per_day,9900,mid,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.8,,,,,,,,2,"[""Telugu"", ""Hindi""]","[""UPI"", ""Cash"", ""Bank Transfer""]",4,+91-9237400626,False,False,40,14,7,60,3,90,7,21,Advance: 40% of total. Free cancel >14d before. 60% charge 3–14d before. 90% charge within 3d.,"{""bridal_specialist"": true, ""airbrush_makeup"": false, ""saree_draping"": true, ""hijab_styling"": false, ""trial_session"": true, ""home_visit"": true, ""products_used"": ""MAC, Kryolan, NARS"", ""pre_bridal_package"": true, ""hair_styling"": true, ""hair_extensions"": false, ""christian_veil_styling"": true, ""mehendi_coordination"": false, ""persons_per_day"": 5, ""earliest_start_time"": ""05:00""}"
V598,Nalgonda Vedic Services,Priest / Pandit,Nizamabad,Armoor,1,ceremonies_per_day,4500,mid,hindu_ceremonies,Hindu,"[""Wedding"", ""Baby Shower (Namakaranam)"", ""Thread Ceremony (Upanayanam)"", ""21st Day (Naamakaranam)"", ""Cradle Ceremony"", ""Puberty Ceremony"", ""Gruhapravesam"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Engagement"", ""Birthday"", ""Anniversary"", ""Retirement Party"", ""Farewell Party"", ""Corporate Event"", ""Alumni Meet"", ""Reception"", ""Kids Birthday Party"", ""Product Launch"", ""Office Party"", ""Award Ceremony"", ""Cultural Program"", ""Sports Day""]",4.7,,,,,,,,1,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",2,+91-9545662311,True,False,15,15,5,60,2,90,7,21,Advance: 40% of total. Free cancel >15d before. 60% charge 2–15d before. 90% charge within 2d.,"{""languages"": [""Telugu"", ""Sanskrit""], ""vedic_trained"": true, ""muhurtam_calculation"": true, ""own_samagri"": true, ""outstation_available"": false}"
V599,Medak Caterers,Catering,Hyderabad,Dilsukhnagar,100,plates_per_event,300,budget,all_events,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.6,False,False,,,,30.0,100.0,2,"[""Telugu"", ""Hindi""]","[""UPI"", ""Cash""]",9,+91-9494287269,False,True,10,5,3,30,1,60,2,10,Advance: 10% of total. Free cancel >5d before. 30% charge 1–5d before. 60% charge within 1d.,"{""live_counter_available"": false, ""staff_included"": true, ""crockery_included"": false, ""serving_staff_ratio"": ""1 per 25 guests""}"
V600,Peddapalli Caterers,Catering,Peddapalli,Manthani,300,plates_per_event,550,mid,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.8,False,False,,,,50.0,300.0,2,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",16,+91-9874741150,False,True,20,10,5,45,2,75,5,21,Advance: 20% of total. Free cancel >10d before. 45% charge 2–10d before. 75% charge within 2d.,"{""live_counter_available"": true, ""staff_included"": true, ""crockery_included"": true, ""serving_staff_ratio"": ""1 per 15 guests""}"
V601,DJ Mancherial,DJ,Karimnagar,Kothirampur,800,max_audience,41000,mid,birthdays,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.5,,,,,,100.0,800.0,3,"[""Telugu"", ""Hindi""]","[""UPI"", ""Cash"", ""Bank Transfer""]",14,+91-9362207546,True,True,25,10,5,40,2,70,5,21,Advance: 25% of total. Free cancel >10d before. 40% charge 2–10d before. 70% charge within 2d.,"{""speakers_watts"": ""4x1000W"", ""lighting"": ""moving heads + LED"", ""mic_included"": true, ""emcee_available"": true, ""dhol_player_extra"": false, ""led_wall"": false}"
V602,Swetha Bridal Makeup,Makeup Artist,Rangareddy,Saroornagar,1,persons_per_day,7400,budget,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.8,,,,,,,,2,"[""Telugu""]","[""UPI"", ""Cash""]",8,+91-9424852809,False,True,25,7,3,50,1,80,3,14,Advance: 25% of total. Free cancel >7d before. 50% charge 1–7d before. 80% charge within 1d.,"{""bridal_specialist"": false, ""airbrush_makeup"": false, ""saree_draping"": true, ""hijab_styling"": false, ""trial_session"": false, ""home_visit"": true, ""products_used"": ""Lakme, Faces Canada"", ""pre_bridal_package"": false, ""hair_styling"": true, ""hair_extensions"": false, ""christian_veil_styling"": false, ""mehendi_coordination"": true, ""persons_per_day"": 1, ""earliest_start_time"": ""05:00""}"
V603,Tent / Shamiana Centre 4,Tent / Shamiana,Adilabad,Chennur,50,persons_covered,7700,budget,all_events,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.6,,,True,False,,30.0,50.0,6,"[""Telugu""]","[""UPI"", ""Cash""]",9,+91-9337000034,True,False,15,5,2,30,1,60,2,10,Advance: 15% of total. Free cancel >5d before. 30% charge 1–5d before. 60% charge within 1d.,"{""flooring_included"": false, ""lights_included"": true, ""fan_coolers"": false, ""chairs_per_package"": 50, ""tables_included"": false, ""side_walls"": false, ""erection_days_needed"": 1}"
V604,Mabrook Catering,Catering,Jangaon,Palakurthi,800,plates_per_event,480,mid,weddings,Muslim,"[""Nikah (Wedding)"", ""Walima (Reception)"", ""Aqiqah (Birth Ceremony)"", ""Circumcision (Bismillah)"", ""Iftar Party"", ""Eid Celebration"", ""Mangni (Engagement)"", ""Birthday"", ""Anniversary"", ""Retirement Party"", ""Farewell Party"", ""Corporate Event"", ""Alumni Meet"", ""Kids Birthday Party"", ""Office Party"", ""Award Ceremony"", ""Cultural Program"", ""Church Wedding"", ""Baptism"", ""Birthday"", ""Corporate Event"", ""Farewell Party"", ""Office Party""]",4.7,False,True,,,,50.0,800.0,2,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",15,+91-9252727896,True,True,20,10,5,45,2,75,5,21,Advance: 20% of total. Free cancel >10d before. 45% charge 2–10d before. 75% charge within 2d.,"{""live_counter_available"": true, ""staff_included"": true, ""crockery_included"": true, ""serving_staff_ratio"": ""1 per 15 guests""}"
V605,Pandit Srinivasa Sharma,Priest / Pandit,Siddipet,Chinnakodur,1,ceremonies_per_day,2800,budget,hindu_ceremonies,Hindu,"[""Wedding"", ""Baby Shower (Namakaranam)"", ""Thread Ceremony (Upanayanam)"", ""21st Day (Naamakaranam)"", ""Cradle Ceremony"", ""Puberty Ceremony"", ""Gruhapravesam"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Engagement"", ""Birthday"", ""Anniversary"", ""Retirement Party"", ""Farewell Party"", ""Corporate Event"", ""Alumni Meet"", ""Reception"", ""Kids Birthday Party"", ""Product Launch"", ""Office Party"", ""Award Ceremony"", ""Cultural Program"", ""Sports Day""]",4.2,,,,,,,,1,"[""Telugu""]","[""UPI"", ""Cash""]",7,+91-9218555089,True,False,10,10,3,50,1,80,5,15,Advance: 30% of total. Free cancel >10d before. 50% charge 1–10d before. 80% charge within 1d.,"{""languages"": [""Telugu"", ""Sanskrit""], ""vedic_trained"": false, ""muhurtam_calculation"": true, ""own_samagri"": false, ""outstation_available"": false}"
V606,Santosh Clicks,Photographer,Hyderabad,Madhapur,4,events_per_month,40000,mid,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.5,,,,,,,,1,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",17,+91-9117704376,True,False,30,14,7,50,3,75,7,30,Advance: 30% of total. Free cancel >14d before. 50% charge 3–14d before. 75% charge within 3d.,"{""camera_type"": ""Full Frame DSLR"", ""drone_photography"": false, ""same_day_edit"": false, ""album_included"": true, ""raw_files_given"": false, ""assistant_photographer"": true, ""delivery_days"": 15}"
V607,Mancherial Function Hall,Function Hall,Peddapalli,Manthani,500,guests,182000,mid,Hindu_name,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.8,,,False,True,166.0,150.0,500.0,3,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",9,+91-9240831712,False,False,30,21,7,50,3,80,14,45,Advance: 30% of total. Free cancel >21d before. 50% charge 3–21d before. 80% charge within 3d.,"{""ac_available"": true, ""stage_included"": true, ""audio_system"": true, ""bridal_room"": true, ""catering_inhouse"": false, ""outside_catering_allowed"": true, ""valet_parking"": false, ""rooms_available"": 1, ""generator_backup"": true, ""parking_slots"": 166, ""veg_only_kitchen"": false, ""pooja_room"": true, ""alcohol_allowed"": false, ""caste_restrictions"": false, ""capacity_seated"": 500, ""capacity_standing"": 650, ""dance_floor"": true, ""projector_screen"": true}"
V608,Makeup Artist House 15,Makeup Artist,Warangal,Naimnagar,6,persons_per_day,23000,mid,all_events,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.6,,,,,,,,2,"[""Telugu"", ""Hindi""]","[""UPI"", ""Cash"", ""Bank Transfer""]",3,+91-9787928586,False,False,40,14,7,60,3,90,7,21,Advance: 40% of total. Free cancel >14d before. 60% charge 3–14d before. 90% charge within 3d.,"{""bridal_specialist"": true, ""airbrush_makeup"": false, ""saree_draping"": true, ""hijab_styling"": false, ""trial_session"": true, ""home_visit"": false, ""products_used"": ""MAC, Kryolan, NARS"", ""pre_bridal_package"": true, ""hair_styling"": true, ""hair_extensions"": false, ""christian_veil_styling"": false, ""mehendi_coordination"": true, ""persons_per_day"": 6, ""earliest_start_time"": ""05:00""}"
V609,Hari Photography,Photographer,Villages,Velpur,6,events_per_month,98000,premium,corporate,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.3,,,,,,,,1,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer"", ""Card""]",18,+91-9321839060,True,False,50,30,14,70,7,100,21,60,Advance: 50% of total. Free cancel >30d before. 70% charge 7–30d before. 100% charge within 7d.,"{""camera_type"": ""Sony A7 / Canon R5"", ""drone_photography"": true, ""same_day_edit"": true, ""album_included"": true, ""raw_files_given"": true, ""assistant_photographer"": true, ""delivery_days"": 7}"
V610,Florist Enterprises 14,Florist,Hyderabad,Banjara Hills,2,events_per_day,21000,mid,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.9,,,,,,,,4,"[""Telugu"", ""Hindi"", ""Urdu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",18,+91-9121684368,True,False,20,5,3,50,1,80,3,10,Advance: 20% of total. Free cancel >5d before. 50% charge 1–5d before. 80% charge within 1d.,"{""hindu_decor"": true, ""muslim_decor"": true, ""christian_decor"": false, ""flower_types"": [""Marigold"", ""Rose"", ""Jasmine"", ""Lotus"", ""Tuberose"", ""Chrysanthemum""], ""mango_leaves_toran"": true, ""banana_stem_pillar"": true, ""car_decoration"": true, ""stage_garland"": true, ""welcome_arch"": true, ""fresh_flowers_only"": false, ""artificial_available"": true, ""pot_plants_available"": false, ""delivery_radius_km"": 40, ""advance_order_days"": 2}"
