vendor_id,per_plate_base,price_factor,is_veg_only,is_halal,total_items,item_prices,basic_package,standard_package,premium_package,min_order_guests,max_order_guests,tasting_available,home_delivery,home_delivery_min_plates,advance_order_days,cuisine_type,suitable_for_religions
V901,200,0.9,False,False,12,"{""Gulab Jamun"": 27, ""Ice Cream"": 36, ""Pakoda"": 13, ""Soup"": 22, ""Pickle"": 5, ""Soft Drinks"": 22, ""Double Ka Meetha"": 31, ""Juice"": 27, ""Mutton Biryani"": 135, ""Papad"": 5, ""Starter NonVeg"": 40, ""Baby Corn Fry"": 22}","{""items"": [""Pickle"", ""Papad"", ""Pakoda"", ""Soup"", ""Soft Drinks"", ""Baby Corn Fry""], ""per_plate"": 200, ""description"": ""Basic - 6 items""}","{""items"": [""Pickle"", ""Papad"", ""Pakoda"", ""Soup"", ""Soft Drinks"", ""Baby Corn Fry"", ""Gulab Jamun"", ""Juice"", ""Double Ka Meetha"", ""Ice Cream""], ""per_plate"": 250, ""description"": ""Standard - 10 items""}","{""items"": [""Gulab Jamun"", ""Ice Cream"", ""Pakoda"", ""Soup"", ""Pickle"", ""Soft Drinks"", ""Double Ka Meetha"", ""Juice"", ""Mutton Biryani"", ""Papad"", ""Starter NonVeg"", ""Baby Corn Fry""], ""per_plate"": 300, ""description"": ""Full spread - 12 items""}",20,75,False,True,30,3,Multi-cuisine,all
V908,230,0.97,False,False,12,"{""Cake"": 53, ""Chicken Tikka"": 53, ""Pesarattu"": 19, ""Idli"": 14, ""Papad"": 5, ""Fish Fry"": 87, ""Fried Rice"": 58, ""Veg Kurma"": 43, ""Paneer Butter Masala"": 58, ""Cutlet"": 19, ""Chicken Biryani"": 116, ""Dal Fry"": 33}","{""items"": [""Papad"", ""Idli"", ""Pesarattu"", ""Cutlet"", ""Dal Fry"", ""Veg Kurma""], ""per_plate"": 230, ""description"": ""Basic - 6 items""}","{""items"": [""Papad"", ""Idli"", ""Pesarattu"", ""Cutlet"", ""Dal Fry"", ""Veg Kurma"", ""Cake"", ""Chicken Tikka"", ""Fried Rice"", ""Paneer Butter Masala""], ""per_plate"": 287, ""description"": ""Standard - 10 items""}","{""items"": [""Cake"", ""Chicken Tikka"", ""Pesarattu"", ""Idli"", ""Papad"", ""Fish Fry"", ""Fried Rice"", ""Veg Kurma"", ""Paneer Butter Masala"", ""Cutlet"", ""Chicken Biryani"", ""Dal Fry""], ""per_plate"": 345, ""description"": ""Full spread - 12 items""}",20,200,False,False,0,3,Multi-cuisine,all
V912,700,1.27,False,False,25,"{""Ice Cream"": 50, ""Chicken Curry"": 101, ""Idli"": 19, ""Paneer Tikka"": 50, ""Vada"": 19, ""Gulab Jamun"": 38, ""Lassi"": 44, ""Upma"": 19, ""Baby Corn Fry"": 31, ""Rasam"": 12, ""Rasgulla"": 31, ""Paneer Butter Masala"": 76, ""Halwa"": 25, ""Fruit Salad"": 38, ""Soft Drinks"": 31, ""Pakoda"": 19, ""Spring Rolls"": 31, ""Veg Biryani"": 101, ""Mutton Curry"": 127, ""Dal Fry"": 44, ""Dal Tadka"": 44, ""Mutton Biryani"": 190, ""Cake"": 69, ""Double Ka Meetha"": 44, ""Pesarattu"": 25}","{""items"": [""Rasam"", ""Idli"", ""Vada"", ""Upma"", ""Pakoda"", ""Halwa"", ""Pesarattu"", ""Baby Corn Fry""], ""per_plate"": 700, ""description"": ""Basic - 8 items""}","{""items"": [""Rasam"", ""Idli"", ""Vada"", ""Upma"", ""Pakoda"", ""Halwa"", ""Pesarattu"", ""Baby Corn Fry"", ""Rasgulla"", ""Soft Drinks"", ""Spring Rolls"", ""Gulab Jamun"", ""Fruit Salad"", ""Lassi"", ""Dal Fry"", ""Dal Tadka""], ""per_plate"": 875, ""description"": ""Standard - 16 items""}","{""items"": [""Ice Cream"", ""Chicken Curry"", ""Idli"", ""Paneer Tikka"", ""Vada"", ""Gulab Jamun"", ""Lassi"", ""Upma"", ""Baby Corn Fry"", ""Rasam"", ""Rasgulla"", ""Paneer Butter Masala"", ""Halwa"", ""Fruit Salad"", ""Soft Drinks"", ""Pakoda"", ""Spring Rolls"", ""Veg Biryani"", ""Mutton Curry"", ""Dal Fry"", ""Dal Tadka"", ""Mutton Biryani"", ""Cake"", ""Double Ka Meetha"", ""Pesarattu""], ""per_plate"": 1050, ""description"": ""Full spread - 25 items""}",20,800,True,False,0,7,Multi-cuisine,all
V913,240,0.87,False,False,14,"{""Payasam"": 21, ""Chicken Curry"": 69, ""Brownie"": 39, ""Butter Naan"": 17, ""Fried Rice"": 52, ""Double Ka Meetha"": 30, ""Lassi"": 30, ""Pesarattu"": 17, ""Idli"": 13, ""Salad"": 13, ""Sambar"": 13, ""Pakoda"": 13, ""Chicken Tikka"": 47, ""Starter NonVeg"": 39}","{""items"": [""Idli"", ""Salad"", ""Sambar"", ""Pakoda"", ""Butter Naan"", ""Pesarattu""], ""per_plate"": 240, ""description"": ""Basic - 6 items""}","{""items"": [""Idli"", ""Salad"", ""Sambar"", ""Pakoda"", ""Butter Naan"", ""Pesarattu"", ""Payasam"", ""Double Ka Meetha"", ""Lassi"", ""Brownie""], ""per_plate"": 300, ""description"": ""Standard - 10 items""}","{""items"": [""Payasam"", ""Chicken Curry"", ""Brownie"", ""Butter Naan"", ""Fried Rice"", ""Double Ka Meetha"", ""Lassi"", ""Pesarattu"", ""Idli"", ""Salad"", ""Sambar"", ""Pakoda"", ""Chicken Tikka"", ""Starter NonVeg""], ""per_plate"": 360, ""description"": ""Full spread - 14 items""}",20,100,False,True,25,3,Multi-cuisine,all
V925,220,0.91,False,False,12,"{""Brownie"": 40, ""Paneer Butter Masala"": 54, ""Cutlet"": 18, ""Fish Fry"": 81, ""Lassi"": 31, ""Double Ka Meetha"": 31, ""Mutton Biryani"": 136, ""Juice"": 27, ""Chicken Curry"": 72, ""Idli"": 13, ""Upma"": 13, ""Fried Rice"": 54}","{""items"": [""Idli"", ""Upma"", ""Cutlet"", ""Juice"", ""Lassi"", ""Double Ka Meetha""], ""per_plate"": 220, ""description"": ""Basic - 6 items""}","{""items"": [""Idli"", ""Upma"", ""Cutlet"", ""Juice"", ""Lassi"", ""Double Ka Meetha"", ""Brownie"", ""Paneer Butter Masala"", ""Fried Rice"", ""Chicken Curry""], ""per_plate"": 275, ""description"": ""Standard - 10 items""}","{""items"": [""Brownie"", ""Paneer Butter Masala"", ""Cutlet"", ""Fish Fry"", ""Lassi"", ""Double Ka Meetha"", ""Mutton Biryani"", ""Juice"", ""Chicken Curry"", ""Idli"", ""Upma"", ""Fried Rice""], ""per_plate"": 330, ""description"": ""Full spread - 12 items""}",20,50,False,True,30,3,Multi-cuisine,all
V926,200,0.92,False,True,12,"{""Halwa"": 18, ""Tomato Soup"": 23, ""Veg Biryani"": 73, ""Chicken Curry"": 73, ""Paratha"": 18, ""Kheer"": 32, ""Gulab Jamun"": 27, ""Seekh Kebab"": 64, ""Dal Tadka"": 32, ""Salad"": 13, ""Mutton Biryani"": 138, ""Phirni"": 32}","{""items"": [""Salad"", ""Halwa"", ""Paratha"", ""Tomato Soup"", ""Gulab Jamun"", ""Kheer""], ""per_plate"": 200, ""description"": ""Basic - 6 items""}","{""items"": [""Salad"", ""Halwa"", ""Paratha"", ""Tomato Soup"", ""Gulab Jamun"", ""Kheer"", ""Dal Tadka"", ""Phirni"", ""Seekh Kebab"", ""Veg Biryani""], ""per_plate"": 250, ""description"": ""Standard - 10 items""}","{""items"": [""Halwa"", ""Tomato Soup"", ""Veg Biryani"", ""Chicken Curry"", ""Paratha"", ""Kheer"", ""Gulab Jamun"", ""Seekh Kebab"", ""Dal Tadka"", ""Salad"", ""Mutton Biryani"", ""Phirni""], ""per_plate"": 300, ""description"": ""Full spread - 12 items""}",20,50,False,False,0,3,Halal,Muslim
V947,480,1.17,False,False,18,"{""Roti"": 11, ""Gulab Jamun"": 35, ""Fish Fry"": 105, ""Dosa"": 29, ""Rasgulla"": 29, ""Pickle"": 5, ""Sambar"": 17, ""Tomato Soup"": 29, ""Cutlet"": 23, ""Cake"": 64, ""Rasam"": 11, ""Dal Fry"": 40, ""Pulao"": 58, ""Spring Rolls"": 29, ""Baby Corn Fry"": 29, ""Mutton Biryani"": 175, ""Halwa"": 23, ""Ice Cream"": 46}","{""items"": [""Pickle"", ""Roti"", ""Rasam"", ""Sambar"", ""Cutlet"", ""Halwa""], ""per_plate"": 480, ""description"": ""Basic - 6 items""}","{""items"": [""Pickle"", ""Roti"", ""Rasam"", ""Sambar"", ""Cutlet"", ""Halwa"", ""Dosa"", ""Rasgulla"", ""Tomato Soup"", ""Spring Rolls"", ""Baby Corn Fry"", ""Gulab Jamun""], ""per_plate"": 600, ""description"": ""Standard - 12 items""}","{""items"": [""Roti"", ""Gulab Jamun"", ""Fish Fry"", ""Dosa"", ""Rasgulla"", ""Pickle"", ""Sambar"", ""Tomato Soup"", ""Cutlet"", ""Cake"", ""Rasam"", ""Dal Fry"", ""Pulao"", ""Spring Rolls"", ""Baby Corn Fry"", ""Mutton Biryani"", ""Halwa"", ""Ice Cream""], ""per_plate"": 720, ""description"": ""Full spread - 18 items""}",20,800,True,False,0,7,Multi-cuisine,all
V961,180,0.9,False,False,14,"{""Paneer Butter Masala"": 54, ""Pesarattu"": 18, ""Pastry"": 45, ""Pulao"": 45, ""Naan"": 13, ""Tomato Soup"": 22, ""Fried Rice"": 54, ""Papad"": 5, ""Idli"": 13, ""Paneer Tikka"": 36, ""Kesari"": 18, ""Mutton Biryani"": 135, ""Chicken Tikka"": 49, ""Starter NonVeg"": 40}","{""items"": [""Papad"", ""Naan"", ""Idli"", ""Pesarattu"", ""Kesari"", ""Tomato Soup""], ""per_plate"": 180, ""description"": ""Basic - 6 items""}","{""items"": [""Papad"", ""Naan"", ""Idli"", ""Pesarattu"", ""Kesari"", ""Tomato Soup"", ""Paneer Tikka"", ""Starter NonVeg"", ""Pastry"", ""Pulao""], ""per_plate"": 225, ""description"": ""Standard - 10 items""}","{""items"": [""Paneer Butter Masala"", ""Pesarattu"", ""Pastry"", ""Pulao"", ""Naan"", ""Tomato Soup"", ""Fried Rice"", ""Papad"", ""Idli"", ""Paneer Tikka"", ""Kesari"", ""Mutton Biryani"", ""Chicken Tikka"", ""Starter NonVeg""], ""per_plate"": 270, ""description"": ""Full spread - 14 items""}",20,200,False,False,0,3,Multi-cuisine,all
V969,470,1.09,False,True,18,"{""Korma"": 109, ""Lassi"": 38, ""Kheer"": 38, ""Paratha"": 21, ""Badam Kheer"": 54, ""Phirni"": 38, ""Soup"": 27, ""Halwa"": 21, ""Dal Tadka"": 38, ""Haleem"": 98, ""Sherbet"": 27, ""Juice"": 32, ""Tomato Soup"": 27, ""Veg Biryani"": 87, ""Chicken 65"": 65, ""Gulab Jamun"": 32, ""Seekh Kebab"": 76, ""Veg Kurma"": 49}","{""items"": [""Paratha"", ""Halwa"", ""Soup"", ""Sherbet"", ""Tomato Soup"", ""Juice""], ""per_plate"": 470, ""description"": ""Basic - 6 items""}","{""items"": [""Paratha"", ""Halwa"", ""Soup"", ""Sherbet"", ""Tomato Soup"", ""Juice"", ""Gulab Jamun"", ""Lassi"", ""Kheer"", ""Phirni"", ""Dal Tadka"", ""Veg Kurma""], ""per_plate"": 587, ""description"": ""Standard - 12 items""}","{""items"": [""Korma"", ""Lassi"", ""Kheer"", ""Paratha"", ""Badam Kheer"", ""Phirni"", ""Soup"", ""Halwa"", ""Dal Tadka"", ""Haleem"", ""Sherbet"", ""Juice"", ""Tomato Soup"", ""Veg Biryani"", ""Chicken 65"", ""Gulab Jamun"", ""Seekh Kebab"", ""Veg Kurma""], ""per_plate"": 705, ""description"": ""Full spread - 18 items""}",20,800,True,False,0,7,Halal,Muslim
V974,1400,1.4,False,False,25,"{""Pastry"": 70, ""Naan"": 21, ""Starter NonVeg"": 62, ""Soft Drinks"": 35, ""Roti"": 14, ""Payasam"": 35, ""Dosa"": 35, ""Kesari"": 28, ""Cutlet"": 28, ""Lassi"": 49, ""Pesarattu"": 28, ""Fish Fry"": 125, ""Double Ka Meetha"": 49, ""Starter Veg"": 28, ""Papad"": 7, ""Fried Rice"": 84, ""Rasam"": 14, ""Rasgulla"": 35, ""Veg Biryani"": 112, ""Baby Corn Fry"": 35, ""Curd Rice"": 42, ""Soup"": 35, ""Chicken Tikka"": 77, ""Sweet Corn Soup"": 42, ""Gulab Jamun"": 42}","{""items"": [""Papad"", ""Roti"", ""Rasam"", ""Naan"", ""Kesari"", ""Cutlet"", ""Pesarattu"", ""Starter Veg""], ""per_plate"": 1400, ""description"": ""Basic - 8 items""}","{""items"": [""Papad"", ""Roti"", ""Rasam"", ""Naan"", ""Kesari"", ""Cutlet"", ""Pesarattu"", ""Starter Veg"", ""Soft Drinks"", ""Payasam"", ""Dosa"", ""Rasgulla"", ""Baby Corn Fry"", ""Soup"", ""Curd Rice"", ""Sweet Corn Soup""], ""per_plate"": 1750, ""description"": ""Standard - 16 items""}","{""items"": [""Pastry"", ""Naan"", ""Starter NonVeg"", ""Soft Drinks"", ""Roti"", ""Payasam"", ""Dosa"", ""Kesari"", ""Cutlet"", ""Lassi"", ""Pesarattu"", ""Fish Fry"", ""Double Ka Meetha"", ""Starter Veg"", ""Papad"", ""Fried Rice"", ""Rasam"", ""Rasgulla"", ""Veg Biryani"", ""Baby Corn Fry"", ""Curd Rice"", ""Soup"", ""Chicken Tikka"", ""Sweet Corn Soup"", ""Gulab Jamun""], ""per_plate"": 2100, ""description"": ""Full spread - 25 items""}",20,800,True,False,0,7,Multi-cuisine,all
V983,1100,1.26,False,False,25,"{""Mutton Curry"": 126, ""Veg Kurma"": 56, ""Papad"": 6, ""Baby Corn Fry"": 31, ""Starter Veg"": 25, ""Chicken Biryani"": 151, ""Kaju Curry"": 88, ""Paneer Butter Masala"": 75, ""Cutlet"": 25, ""Soup"": 31, ""Ice Cream"": 50, ""Cake"": 69, ""Curd Rice"": 37, ""Tomato Soup"": 31, ""Roti"": 12, ""Double Ka Meetha"": 44, ""Halwa"": 25, ""Chicken Curry"": 100, ""Idli"": 18, ""Butter Naan"": 25, ""Chicken Tikka"": 69, ""Gobi Manchurian"": 31, ""Rasam"": 12, ""Spring Rolls"": 31, ""Upma"": 18}","{""items"": [""Papad"", ""Roti"", ""Rasam"", ""Idli"", ""Upma"", ""Starter Veg"", ""Cutlet"", ""Halwa""], ""per_plate"": 1100, ""description"": ""Basic - 8 items""}","{""items"": [""Papad"", ""Roti"", ""Rasam"", ""Idli"", ""Upma"", ""Starter Veg"", ""Cutlet"", ""Halwa"", ""Butter Naan"", ""Baby Corn Fry"", ""Soup"", ""Tomato Soup"", ""Gobi Manchurian"", ""Spring Rolls"", ""Curd Rice"", ""Double Ka Meetha""], ""per_plate"": 1375, ""description"": ""Standard - 16 items""}","{""items"": [""Mutton Curry"", ""Veg Kurma"", ""Papad"", ""Baby Corn Fry"", ""Starter Veg"", ""Chicken Biryani"", ""Kaju Curry"", ""Paneer Butter Masala"", ""Cutlet"", ""Soup"", ""Ice Cream"", ""Cake"", ""Curd Rice"", ""Tomato Soup"", ""Roti"", ""Double Ka Meetha"", ""Halwa"", ""Chicken Curry"", ""Idli"", ""Butter Naan"", ""Chicken Tikka"", ""Gobi Manchurian"", ""Rasam"", ""Spring Rolls"", ""Upma""], ""per_plate"": 1650, ""description"": ""Full spread - 25 items""}",20,1000,True,False,0,7,Multi-cuisine,all
V991,980,1.4,False,False,25,"{""Veg Biryani"": 112, ""Paneer Butter Masala"": 84, ""Ice Cream"": 56, ""Dosa"": 35, ""Rasgulla"": 35, ""Fruit Salad"": 42, ""Kesari"": 28, ""Veg Kurma"": 62, ""Paneer Tikka"": 56, ""Kaju Curry"": 98, ""Chicken Tikka"": 77, ""Upma"": 21, ""Rasam"": 14, ""Roti"": 14, ""Halwa"": 28, ""Pakoda"": 21, ""Spring Rolls"": 35, ""Butter Naan"": 28, ""Pickle"": 7, ""Tomato Soup"": 35, ""Chicken Biryani"": 168, ""Sweet Corn Soup"": 42, ""Lassi"": 49, ""Sambar"": 21, ""Dal Tadka"": 49}","{""items"": [""Pickle"", ""Rasam"", ""Roti"", ""Upma"", ""Pakoda"", ""Sambar"", ""Kesari"", ""Halwa""], ""per_plate"": 980, ""description"": ""Basic - 8 items""}","{""items"": [""Pickle"", ""Rasam"", ""Roti"", ""Upma"", ""Pakoda"", ""Sambar"", ""Kesari"", ""Halwa"", ""Butter Naan"", ""Dosa"", ""Rasgulla"", ""Spring Rolls"", ""Tomato Soup"", ""Fruit Salad"", ""Sweet Corn Soup"", ""Lassi""], ""per_plate"": 1225, ""description"": ""Standard - 16 items""}","{""items"": [""Veg Biryani"", ""Paneer Butter Masala"", ""Ice Cream"", ""Dosa"", ""Rasgulla"", ""Fruit Salad"", ""Kesari"", ""Veg Kurma"", ""Paneer Tikka"", ""Kaju Curry"", ""Chicken Tikka"", ""Upma"", ""Rasam"", ""Roti"", ""Halwa"", ""Pakoda"", ""Spring Rolls"", ""Butter Naan"", ""Pickle"", ""Tomato Soup"", ""Chicken Biryani"", ""Sweet Corn Soup"", ""Lassi"", ""Sambar"", ""Dal Tadka""], ""per_plate"": 1470, ""description"": ""Full spread - 25 items""}",20,2000,True,False,0,7,Multi-cuisine,all
V996,290,0.88,False,False,12,"{""Ice Cream"": 35, ""Kesari"": 17, ""Payasam"": 22, ""Dosa"": 22, ""Dal Tadka"": 30, ""Fruit Salad"": 26, ""Chicken Tikka"": 48, ""Paneer Tikka"": 35, ""Starter NonVeg"": 39, ""Pulao"": 44, ""Soup"": 22, ""Double Ka Meetha"": 30}","{""items"": [""Kesari"", ""Payasam"", ""Dosa"", ""Soup"", ""Fruit Salad"", ""Dal Tadka""], ""per_plate"": 290, ""description"": ""Basic - 6 items""}","{""items"": [""Kesari"", ""Payasam"", ""Dosa"", ""Soup"", ""Fruit Salad"", ""Dal Tadka"", ""Double Ka Meetha"", ""Ice Cream"", ""Paneer Tikka"", ""Starter NonVeg""], ""per_plate"": 362, ""description"": ""Standard - 10 items""}","{""items"": [""Ice Cream"", ""Kesari"", ""Payasam"", ""Dosa"", ""Dal Tadka"", ""Fruit Salad"", ""Chicken Tikka"", ""Paneer Tikka"", ""Starter NonVeg"", ""Pulao"", ""Soup"", ""Double Ka Meetha""], ""per_plate"": 435, ""description"": ""Full spread - 12 items""}",20,75,False,False,0,3,Multi-cuisine,all
V997,570,1.18,False,False,18,"{""Dosa"": 29, ""Pastry"": 59, ""Soft Drinks"": 29, ""Kesari"": 23, ""Paneer Butter Masala"": 70, ""Cutlet"": 23, ""Idli"": 17, ""Upma"": 17, ""Chicken Curry"": 94, ""Brownie"": 53, ""Fruit Salad"": 35, ""Dal Fry"": 41, ""Mutton Curry"": 118, ""Spring Rolls"": 29, ""Sweet Corn Soup"": 35, ""Papad"": 5, ""Pulao"": 59, ""Naan"": 17}","{""items"": [""Papad"", ""Idli"", ""Upma"", ""Naan"", ""Kesari"", ""Cutlet""], ""per_plate"": 570, ""description"": ""Basic - 6 items""}","{""items"": [""Papad"", ""Idli"", ""Upma"", ""Naan"", ""Kesari"", ""Cutlet"", ""Dosa"", ""Soft Drinks"", ""Spring Rolls"", ""Fruit Salad"", ""Sweet Corn Soup"", ""Dal Fry""], ""per_plate"": 712, ""description"": ""Standard - 12 items""}","{""items"": [""Dosa"", ""Pastry"", ""Soft Drinks"", ""Kesari"", ""Paneer Butter Masala"", ""Cutlet"", ""Idli"", ""Upma"", ""Chicken Curry"", ""Brownie"", ""Fruit Salad"", ""Dal Fry"", ""Mutton Curry"", ""Spring Rolls"", ""Sweet Corn Soup"", ""Papad"", ""Pulao"", ""Naan""], ""per_plate"": 855, ""description"": ""Full spread - 18 items""}",20,300,True,False,0,7,Multi-cuisine,all
